SRC_random Query: Medium,Depth,BBoxes,Data Size
"[1, 16, 13, 28]",4,"[0, 16, 16, 32]",256
"[51, 45, 63, 57]",3,"[48, 32, 64, 64]",512
"[23, 49, 35, 61]",2,"[16, 32, 48, 64]",1024
"[11, 21, 23, 33]",3,"[8, 16, 24, 48]",512
"[21, 29, 33, 41]",2,"[16, 16, 48, 48]",1024
"[22, 28, 34, 40]",2,"[16, 16, 48, 48]",1024
"[35, 43, 47, 55]",4,"[32, 40, 48, 56]",256
"[27, 11, 39, 23]",4,"[24, 8, 40, 24]",256
"[48, 45, 60, 57]",3,"[48, 32, 64, 64]",512
"[49, 31, 61, 43]",3,"[48, 16, 64, 48]",512
"[49, 22, 61, 34]",3,"[48, 16, 64, 48]",512
"[18, 11, 30, 23]",4,"[16, 8, 32, 24]",256
"[12, 36, 24, 48]",4,"[8, 32, 24, 48]",256
"[36, 30, 48, 42]",3,"[32, 16, 48, 48]",512
"[11, 26, 23, 38]",4,"[8, 24, 24, 40]",256
"[1, 48, 13, 60]",4,"[0, 48, 16, 64]",256
"[41, 0, 53, 12]",4,"[40, 0, 56, 16]",256
"[30, 10, 42, 22]",2,"[16, 0, 48, 32]",1024
"[15, 34, 27, 46]",2,"[0, 32, 32, 64]",1024
"[15, 28, 27, 40]",2,"[0, 16, 32, 48]",1024
"[30, 47, 42, 59]",2,"[16, 32, 48, 64]",1024
"[38, 25, 50, 37]",2,"[32, 16, 64, 48]",1024
"[8, 44, 20, 56]",4,"[8, 40, 24, 56]",256
"[26, 48, 38, 60]",4,"[24, 48, 40, 64]",256
"[4, 33, 16, 45]",4,"[0, 32, 16, 48]",256
"[1, 34, 13, 46]",4,"[0, 32, 16, 48]",256
"[23, 16, 35, 28]",2,"[16, 0, 48, 32]",1024
"[33, 32, 45, 44]",4,"[32, 32, 48, 48]",256
"[21, 10, 33, 22]",2,"[16, 0, 48, 32]",1024
"[27, 21, 39, 33]",3,"[24, 16, 40, 48]",512
"[15, 46, 27, 58]",2,"[0, 32, 32, 64]",1024
"[5, 28, 17, 40]",2,"[0, 16, 32, 48]",1024
"[1, 41, 13, 53]",4,"[0, 40, 16, 56]",256
"[6, 40, 18, 52]",2,"[0, 32, 32, 64]",1024
"[23, 2, 35, 14]",2,"[16, 0, 48, 32]",1024
"[20, 25, 32, 37]",4,"[16, 24, 32, 40]",256
"[46, 6, 58, 18]",2,"[32, 0, 64, 32]",1024
"[37, 10, 49, 22]",2,"[32, 0, 64, 32]",1024
"[40, 44, 52, 56]",4,"[40, 40, 56, 56]",256
"[5, 26, 17, 38]",2,"[0, 16, 32, 48]",1024
"[35, 27, 47, 39]",4,"[32, 24, 48, 40]",256
"[7, 27, 19, 39]",2,"[0, 16, 32, 48]",1024
"[24, 11, 36, 23]",4,"[24, 8, 40, 24]",256
"[25, 4, 37, 16]",4,"[24, 0, 40, 16]",256
"[27, 20, 39, 32]",4,"[24, 16, 40, 32]",256
"[37, 26, 49, 38]",2,"[32, 16, 64, 48]",1024
"[9, 20, 21, 32]",4,"[8, 16, 24, 32]",256
"[14, 24, 26, 36]",2,"[0, 16, 32, 48]",1024
"[32, 25, 44, 37]",4,"[32, 24, 48, 40]",256
"[12, 6, 24, 18]",3,"[8, 0, 24, 32]",512
"[12, 20, 24, 32]",4,"[8, 16, 24, 32]",256
"[0, 31, 12, 43]",3,"[0, 16, 16, 48]",512
"[45, 24, 57, 36]",2,"[32, 16, 64, 48]",1024
"[26, 43, 38, 55]",4,"[24, 40, 40, 56]",256
"[25, 32, 37, 44]",4,"[24, 32, 40, 48]",256
"[31, 27, 43, 39]",2,"[16, 16, 48, 48]",1024
"[8, 28, 20, 40]",4,"[8, 24, 24, 40]",256
"[20, 17, 32, 29]",4,"[16, 16, 32, 32]",256
"[10, 43, 22, 55]",4,"[8, 40, 24, 56]",256
"[36, 35, 48, 47]",4,"[32, 32, 48, 48]",256
"[47, 14, 59, 26]",2,"[32, 0, 64, 32]",1024
"[52, 41, 64, 53]",4,"[48, 40, 64, 56]",256
"[49, 11, 61, 23]",4,"[48, 8, 64, 24]",256
"[4, 24, 16, 36]",4,"[0, 24, 16, 40]",256
"[11, 30, 23, 42]",3,"[8, 16, 24, 48]",512
"[11, 13, 23, 25]",3,"[8, 0, 24, 32]",512
"[19, 47, 31, 59]",3,"[16, 32, 32, 64]",512
"[42, 24, 54, 36]",4,"[40, 24, 56, 40]",256
"[52, 9, 64, 21]",4,"[48, 8, 64, 24]",256
"[10, 40, 22, 52]",4,"[8, 40, 24, 56]",256
"[50, 3, 62, 15]",4,"[48, 0, 64, 16]",256
"[10, 12, 22, 24]",4,"[8, 8, 24, 24]",256
"[7, 4, 19, 16]",2,"[0, 0, 32, 32]",1024
"[18, 22, 30, 34]",3,"[16, 16, 32, 48]",512
"[29, 11, 41, 23]",2,"[16, 0, 48, 32]",1024
"[32, 5, 44, 17]",3,"[32, 0, 48, 32]",512
"[28, 36, 40, 48]",4,"[24, 32, 40, 48]",256
"[13, 27, 25, 39]",2,"[0, 16, 32, 48]",1024
"[25, 24, 37, 36]",4,"[24, 24, 40, 40]",256
"[8, 38, 20, 50]",3,"[8, 32, 24, 64]",512
"[33, 39, 45, 51]",3,"[32, 32, 48, 64]",512
"[24, 6, 36, 18]",3,"[24, 0, 40, 32]",512
"[11, 14, 23, 26]",3,"[8, 0, 24, 32]",512
"[31, 27, 43, 39]",2,"[16, 16, 48, 48]",1024
"[24, 1, 36, 13]",4,"[24, 0, 40, 16]",256
"[16, 10, 28, 22]",4,"[16, 8, 32, 24]",256
"[26, 45, 38, 57]",3,"[24, 32, 40, 64]",512
"[34, 30, 46, 42]",3,"[32, 16, 48, 48]",512
"[52, 11, 64, 23]",4,"[48, 8, 64, 24]",256
"[7, 34, 19, 46]",2,"[0, 16, 32, 48]",1024
"[32, 50, 44, 62]",4,"[32, 48, 48, 64]",256
"[43, 16, 55, 28]",4,"[40, 16, 56, 32]",256
"[28, 33, 40, 45]",4,"[24, 32, 40, 48]",256
"[27, 39, 39, 51]",3,"[24, 32, 40, 64]",512
"[19, 44, 31, 56]",4,"[16, 40, 32, 56]",256
"[8, 18, 20, 30]",4,"[8, 16, 24, 32]",256
"[34, 25, 46, 37]",4,"[32, 24, 48, 40]",256
"[24, 1, 36, 13]",4,"[24, 0, 40, 16]",256
"[18, 48, 30, 60]",4,"[16, 48, 32, 64]",256
"[33, 2, 45, 14]",4,"[32, 0, 48, 16]",256
"[37, 32, 49, 44]",2,"[32, 16, 64, 48]",1024
"[16, 14, 28, 26]",3,"[16, 0, 32, 32]",512
"[3, 45, 15, 57]",3,"[0, 32, 16, 64]",512
"[29, 49, 41, 61]",2,"[16, 32, 48, 64]",1024
"[34, 5, 46, 17]",3,"[32, 0, 48, 32]",512
"[37, 37, 49, 49]",2,"[32, 32, 64, 64]",1024
"[36, 23, 48, 35]",3,"[32, 16, 48, 48]",512
"[2, 49, 14, 61]",4,"[0, 48, 16, 64]",256
"[33, 45, 45, 57]",3,"[32, 32, 48, 64]",512
"[36, 10, 48, 22]",4,"[32, 8, 48, 24]",256
"[14, 15, 26, 27]",2,"[0, 0, 32, 32]",1024
"[43, 27, 55, 39]",4,"[40, 24, 56, 40]",256
"[20, 16, 32, 28]",4,"[16, 16, 32, 32]",256
"[2, 15, 14, 27]",3,"[0, 0, 16, 32]",512
"[39, 50, 51, 62]",2,"[32, 32, 64, 64]",1024
"[33, 19, 45, 31]",4,"[32, 16, 48, 32]",256
"[4, 48, 16, 60]",4,"[0, 48, 16, 64]",256
"[15, 38, 27, 50]",2,"[0, 32, 32, 64]",1024
"[20, 11, 32, 23]",4,"[16, 8, 32, 24]",256
"[25, 20, 37, 32]",4,"[24, 16, 40, 32]",256
"[4, 16, 16, 28]",4,"[0, 16, 16, 32]",256
"[41, 19, 53, 31]",4,"[40, 16, 56, 32]",256
"[44, 20, 56, 32]",4,"[40, 16, 56, 32]",256
"[50, 47, 62, 59]",3,"[48, 32, 64, 64]",512
"[5, 34, 17, 46]",2,"[0, 32, 32, 64]",1024
"[20, 1, 32, 13]",4,"[16, 0, 32, 16]",256
"[37, 34, 49, 46]",2,"[32, 16, 64, 48]",1024
"[18, 41, 30, 53]",4,"[16, 40, 32, 56]",256
"[29, 29, 41, 41]",2,"[16, 16, 48, 48]",1024
"[6, 28, 18, 40]",2,"[0, 16, 32, 48]",1024
"[49, 30, 61, 42]",3,"[48, 16, 64, 48]",512
"[3, 1, 15, 13]",4,"[0, 0, 16, 16]",256
"[8, 26, 20, 38]",4,"[8, 24, 24, 40]",256
"[11, 52, 23, 64]",4,"[8, 48, 24, 64]",256
"[7, 0, 19, 12]",2,"[0, 0, 32, 32]",1024
"[15, 25, 27, 37]",2,"[0, 16, 32, 48]",1024
"[48, 26, 60, 38]",4,"[48, 24, 64, 40]",256
"[40, 52, 52, 64]",4,"[40, 48, 56, 64]",256
"[47, 34, 59, 46]",2,"[32, 16, 64, 48]",1024
"[0, 22, 12, 34]",3,"[0, 16, 16, 48]",512
"[49, 46, 61, 58]",3,"[48, 32, 64, 64]",512
"[51, 38, 63, 50]",3,"[48, 32, 64, 64]",512
"[33, 44, 45, 56]",4,"[32, 40, 48, 56]",256
"[34, 36, 46, 48]",4,"[32, 32, 48, 48]",256
"[52, 32, 64, 44]",4,"[48, 32, 64, 48]",256
"[50, 24, 62, 36]",4,"[48, 24, 64, 40]",256
"[9, 30, 21, 42]",3,"[8, 16, 24, 48]",512
"[3, 50, 15, 62]",4,"[0, 48, 16, 64]",256
"[39, 13, 51, 25]",2,"[32, 0, 64, 32]",1024
"[40, 24, 52, 36]",4,"[40, 24, 56, 40]",256
"[37, 17, 49, 29]",2,"[32, 16, 64, 48]",1024
"[11, 27, 23, 39]",4,"[8, 24, 24, 40]",256
"[46, 30, 58, 42]",2,"[32, 16, 64, 48]",1024
"[2, 41, 14, 53]",4,"[0, 40, 16, 56]",256
"[29, 31, 41, 43]",2,"[16, 16, 48, 48]",1024
"[5, 40, 17, 52]",2,"[0, 32, 32, 64]",1024
"[1, 33, 13, 45]",4,"[0, 32, 16, 48]",256
"[37, 22, 49, 34]",2,"[32, 16, 64, 48]",1024
"[47, 44, 59, 56]",2,"[32, 32, 64, 64]",1024
"[10, 50, 22, 62]",4,"[8, 48, 24, 64]",256
"[21, 21, 33, 33]",2,"[16, 16, 48, 48]",1024
"[49, 29, 61, 41]",3,"[48, 16, 64, 48]",512
"[23, 8, 35, 20]",2,"[16, 0, 48, 32]",1024
"[50, 50, 62, 62]",4,"[48, 48, 64, 64]",256
"[25, 26, 37, 38]",4,"[24, 24, 40, 40]",256
"[9, 3, 21, 15]",4,"[8, 0, 24, 16]",256
"[49, 26, 61, 38]",4,"[48, 24, 64, 40]",256
"[20, 3, 32, 15]",4,"[16, 0, 32, 16]",256
"[46, 45, 58, 57]",2,"[32, 32, 64, 64]",1024
"[42, 37, 54, 49]",3,"[40, 32, 56, 64]",512
"[32, 41, 44, 53]",4,"[32, 40, 48, 56]",256
"[43, 42, 55, 54]",4,"[40, 40, 56, 56]",256
"[30, 40, 42, 52]",2,"[16, 32, 48, 64]",1024
"[35, 28, 47, 40]",4,"[32, 24, 48, 40]",256
"[9, 6, 21, 18]",3,"[8, 0, 24, 32]",512
"[9, 51, 21, 63]",4,"[8, 48, 24, 64]",256
"[25, 7, 37, 19]",3,"[24, 0, 40, 32]",512
"[51, 22, 63, 34]",3,"[48, 16, 64, 48]",512
"[37, 14, 49, 26]",2,"[32, 0, 64, 32]",1024
"[0, 23, 12, 35]",3,"[0, 16, 16, 48]",512
"[1, 6, 13, 18]",3,"[0, 0, 16, 32]",512
"[32, 45, 44, 57]",3,"[32, 32, 48, 64]",512
"[34, 23, 46, 35]",3,"[32, 16, 48, 48]",512
"[48, 32, 60, 44]",4,"[48, 32, 64, 48]",256
"[22, 2, 34, 14]",2,"[16, 0, 48, 32]",1024
"[50, 34, 62, 46]",4,"[48, 32, 64, 48]",256
"[27, 17, 39, 29]",4,"[24, 16, 40, 32]",256
"[23, 38, 35, 50]",2,"[16, 32, 48, 64]",1024
"[27, 6, 39, 18]",3,"[24, 0, 40, 32]",512
"[46, 6, 58, 18]",2,"[32, 0, 64, 32]",1024
"[10, 22, 22, 34]",3,"[8, 16, 24, 48]",512
"[38, 22, 50, 34]",2,"[32, 16, 64, 48]",1024
"[26, 7, 38, 19]",3,"[24, 0, 40, 32]",512
"[27, 7, 39, 19]",3,"[24, 0, 40, 32]",512
"[35, 41, 47, 53]",4,"[32, 40, 48, 56]",256
"[43, 4, 55, 16]",4,"[40, 0, 56, 16]",256
"[51, 19, 63, 31]",4,"[48, 16, 64, 32]",256
"[51, 43, 63, 55]",4,"[48, 40, 64, 56]",256
"[40, 10, 52, 22]",4,"[40, 8, 56, 24]",256
"[50, 33, 62, 45]",4,"[48, 32, 64, 48]",256
"[24, 9, 36, 21]",4,"[24, 8, 40, 24]",256
"[26, 14, 38, 26]",3,"[24, 0, 40, 32]",512
"[18, 11, 30, 23]",4,"[16, 8, 32, 24]",256
"[7, 33, 19, 45]",2,"[0, 16, 32, 48]",1024
"[44, 19, 56, 31]",4,"[40, 16, 56, 32]",256
"[38, 32, 50, 44]",2,"[32, 32, 64, 64]",1024
"[43, 2, 55, 14]",4,"[40, 0, 56, 16]",256
"[49, 25, 61, 37]",4,"[48, 24, 64, 40]",256
"[27, 7, 39, 19]",3,"[24, 0, 40, 32]",512
"[50, 50, 62, 62]",4,"[48, 48, 64, 64]",256
"[14, 10, 26, 22]",2,"[0, 0, 32, 32]",1024
"[22, 5, 34, 17]",2,"[16, 0, 48, 32]",1024
"[9, 15, 21, 27]",3,"[8, 0, 24, 32]",512
"[31, 21, 43, 33]",2,"[16, 16, 48, 48]",1024
"[49, 35, 61, 47]",4,"[48, 32, 64, 48]",256
"[28, 18, 40, 30]",4,"[24, 16, 40, 32]",256
"[28, 18, 40, 30]",4,"[24, 16, 40, 32]",256
"[28, 1, 40, 13]",4,"[24, 0, 40, 16]",256
"[0, 5, 12, 17]",3,"[0, 0, 16, 32]",512
"[31, 17, 43, 29]",2,"[16, 0, 48, 32]",1024
"[42, 36, 54, 48]",4,"[40, 32, 56, 48]",256
"[18, 27, 30, 39]",4,"[16, 24, 32, 40]",256
"[38, 5, 50, 17]",2,"[32, 0, 64, 32]",1024
"[43, 23, 55, 35]",3,"[40, 16, 56, 48]",512
"[15, 40, 27, 52]",2,"[0, 32, 32, 64]",1024
"[14, 25, 26, 37]",2,"[0, 16, 32, 48]",1024
"[18, 27, 30, 39]",4,"[16, 24, 32, 40]",256
"[22, 38, 34, 50]",2,"[16, 32, 48, 64]",1024
"[21, 3, 33, 15]",2,"[16, 0, 48, 32]",1024
"[28, 28, 40, 40]",4,"[24, 24, 40, 40]",256
"[41, 11, 53, 23]",4,"[40, 8, 56, 24]",256
"[20, 15, 32, 27]",3,"[16, 0, 32, 32]",512
"[47, 16, 59, 28]",2,"[32, 0, 64, 32]",1024
"[51, 20, 63, 32]",4,"[48, 16, 64, 32]",256
"[43, 25, 55, 37]",4,"[40, 24, 56, 40]",256
"[40, 22, 52, 34]",3,"[40, 16, 56, 48]",512
"[16, 16, 28, 28]",4,"[16, 16, 32, 32]",256
"[30, 33, 42, 45]",2,"[16, 16, 48, 48]",1024
"[42, 30, 54, 42]",3,"[40, 16, 56, 48]",512
"[39, 44, 51, 56]",2,"[32, 32, 64, 64]",1024
"[48, 21, 60, 33]",3,"[48, 16, 64, 48]",512
"[26, 6, 38, 18]",3,"[24, 0, 40, 32]",512
"[46, 50, 58, 62]",2,"[32, 32, 64, 64]",1024
"[45, 1, 57, 13]",2,"[32, 0, 64, 32]",1024
"[1, 19, 13, 31]",4,"[0, 16, 16, 32]",256
"[14, 13, 26, 25]",2,"[0, 0, 32, 32]",1024
"[39, 35, 51, 47]",2,"[32, 32, 64, 64]",1024
"[9, 11, 21, 23]",4,"[8, 8, 24, 24]",256
"[6, 31, 18, 43]",2,"[0, 16, 32, 48]",1024
"[33, 21, 45, 33]",3,"[32, 16, 48, 48]",512
"[26, 38, 38, 50]",3,"[24, 32, 40, 64]",512
"[23, 22, 35, 34]",2,"[16, 16, 48, 48]",1024
"[23, 30, 35, 42]",2,"[16, 16, 48, 48]",1024
"[29, 19, 41, 31]",2,"[16, 0, 48, 32]",1024
"[46, 23, 58, 35]",2,"[32, 16, 64, 48]",1024
"[2, 26, 14, 38]",4,"[0, 24, 16, 40]",256
"[1, 2, 13, 14]",4,"[0, 0, 16, 16]",256
"[32, 20, 44, 32]",4,"[32, 16, 48, 32]",256
"[13, 35, 25, 47]",2,"[0, 32, 32, 64]",1024
"[42, 32, 54, 44]",4,"[40, 32, 56, 48]",256
"[42, 8, 54, 20]",4,"[40, 8, 56, 24]",256
"[26, 25, 38, 37]",4,"[24, 24, 40, 40]",256
"[52, 9, 64, 21]",4,"[48, 8, 64, 24]",256
"[25, 43, 37, 55]",4,"[24, 40, 40, 56]",256
"[42, 19, 54, 31]",4,"[40, 16, 56, 32]",256
"[9, 8, 21, 20]",4,"[8, 8, 24, 24]",256
"[12, 9, 24, 21]",4,"[8, 8, 24, 24]",256
"[38, 12, 50, 24]",2,"[32, 0, 64, 32]",1024
"[25, 39, 37, 51]",3,"[24, 32, 40, 64]",512
"[46, 34, 58, 46]",2,"[32, 16, 64, 48]",1024
"[33, 0, 45, 12]",4,"[32, 0, 48, 16]",256
"[48, 6, 60, 18]",3,"[48, 0, 64, 32]",512
"[17, 30, 29, 42]",3,"[16, 16, 32, 48]",512
"[26, 41, 38, 53]",4,"[24, 40, 40, 56]",256
"[18, 15, 30, 27]",3,"[16, 0, 32, 32]",512
"[10, 9, 22, 21]",4,"[8, 8, 24, 24]",256
"[41, 42, 53, 54]",4,"[40, 40, 56, 56]",256
"[47, 52, 59, 64]",2,"[32, 32, 64, 64]",1024
"[2, 23, 14, 35]",3,"[0, 16, 16, 48]",512
"[23, 19, 35, 31]",2,"[16, 16, 48, 48]",1024
"[47, 16, 59, 28]",2,"[32, 0, 64, 32]",1024
"[50, 4, 62, 16]",4,"[48, 0, 64, 16]",256
"[0, 20, 12, 32]",4,"[0, 16, 16, 32]",256
"[7, 2, 19, 14]",2,"[0, 0, 32, 32]",1024
"[43, 3, 55, 15]",4,"[40, 0, 56, 16]",256
"[13, 8, 25, 20]",2,"[0, 0, 32, 32]",1024
"[14, 25, 26, 37]",2,"[0, 16, 32, 48]",1024
"[5, 17, 17, 29]",2,"[0, 16, 32, 48]",1024
"[39, 35, 51, 47]",2,"[32, 32, 64, 64]",1024
"[9, 26, 21, 38]",4,"[8, 24, 24, 40]",256
"[49, 2, 61, 14]",4,"[48, 0, 64, 16]",256
"[50, 32, 62, 44]",4,"[48, 32, 64, 48]",256
"[13, 10, 25, 22]",2,"[0, 0, 32, 32]",1024
"[30, 0, 42, 12]",2,"[16, 0, 48, 32]",1024
"[9, 21, 21, 33]",3,"[8, 16, 24, 48]",512
"[21, 43, 33, 55]",2,"[16, 32, 48, 64]",1024
"[27, 21, 39, 33]",3,"[24, 16, 40, 48]",512
"[43, 44, 55, 56]",4,"[40, 40, 56, 56]",256
"[41, 51, 53, 63]",4,"[40, 48, 56, 64]",256
"[29, 47, 41, 59]",2,"[16, 32, 48, 64]",1024
"[20, 41, 32, 53]",4,"[16, 40, 32, 56]",256
"[45, 21, 57, 33]",2,"[32, 16, 64, 48]",1024
"[44, 52, 56, 64]",4,"[40, 48, 56, 64]",256
"[32, 0, 44, 12]",4,"[32, 0, 48, 16]",256
"[35, 37, 47, 49]",3,"[32, 32, 48, 64]",512
"[33, 12, 45, 24]",4,"[32, 8, 48, 24]",256
"[15, 24, 27, 36]",2,"[0, 16, 32, 48]",1024
"[10, 8, 22, 20]",4,"[8, 8, 24, 24]",256
"[25, 2, 37, 14]",4,"[24, 0, 40, 16]",256
"[3, 49, 15, 61]",4,"[0, 48, 16, 64]",256
"[36, 25, 48, 37]",4,"[32, 24, 48, 40]",256
"[16, 29, 28, 41]",3,"[16, 16, 32, 48]",512
"[15, 43, 27, 55]",2,"[0, 32, 32, 64]",1024
"[3, 26, 15, 38]",4,"[0, 24, 16, 40]",256
"[26, 28, 38, 40]",4,"[24, 24, 40, 40]",256
"[3, 24, 15, 36]",4,"[0, 24, 16, 40]",256
"[13, 26, 25, 38]",2,"[0, 16, 32, 48]",1024
"[26, 46, 38, 58]",3,"[24, 32, 40, 64]",512
"[1, 31, 13, 43]",3,"[0, 16, 16, 48]",512
"[14, 8, 26, 20]",2,"[0, 0, 32, 32]",1024
"[41, 41, 53, 53]",4,"[40, 40, 56, 56]",256
"[5, 49, 17, 61]",2,"[0, 32, 32, 64]",1024
"[4, 47, 16, 59]",3,"[0, 32, 16, 64]",512
"[4, 22, 16, 34]",3,"[0, 16, 16, 48]",512
"[4, 46, 16, 58]",3,"[0, 32, 16, 64]",512
"[2, 5, 14, 17]",3,"[0, 0, 16, 32]",512
"[35, 11, 47, 23]",4,"[32, 8, 48, 24]",256
"[19, 9, 31, 21]",4,"[16, 8, 32, 24]",256
"[30, 15, 42, 27]",2,"[16, 0, 48, 32]",1024
"[13, 43, 25, 55]",2,"[0, 32, 32, 64]",1024
"[14, 20, 26, 32]",2,"[0, 16, 32, 48]",1024
"[38, 43, 50, 55]",2,"[32, 32, 64, 64]",1024
"[23, 45, 35, 57]",2,"[16, 32, 48, 64]",1024
"[4, 16, 16, 28]",4,"[0, 16, 16, 32]",256
"[49, 40, 61, 52]",4,"[48, 40, 64, 56]",256
"[36, 32, 48, 44]",4,"[32, 32, 48, 48]",256
"[31, 7, 43, 19]",2,"[16, 0, 48, 32]",1024
"[7, 7, 19, 19]",2,"[0, 0, 32, 32]",1024
"[25, 15, 37, 27]",3,"[24, 0, 40, 32]",512
"[19, 33, 31, 45]",4,"[16, 32, 32, 48]",256
"[11, 17, 23, 29]",4,"[8, 16, 24, 32]",256
"[30, 27, 42, 39]",2,"[16, 16, 48, 48]",1024
"[13, 45, 25, 57]",2,"[0, 32, 32, 64]",1024
"[31, 36, 43, 48]",2,"[16, 32, 48, 64]",1024
"[42, 51, 54, 63]",4,"[40, 48, 56, 64]",256
"[28, 24, 40, 36]",4,"[24, 24, 40, 40]",256
"[0, 51, 12, 63]",4,"[0, 48, 16, 64]",256
"[9, 23, 21, 35]",3,"[8, 16, 24, 48]",512
"[35, 39, 47, 51]",3,"[32, 32, 48, 64]",512
"[17, 52, 29, 64]",4,"[16, 48, 32, 64]",256
"[49, 6, 61, 18]",3,"[48, 0, 64, 32]",512
"[14, 1, 26, 13]",2,"[0, 0, 32, 32]",1024
"[16, 11, 28, 23]",4,"[16, 8, 32, 24]",256
"[39, 36, 51, 48]",2,"[32, 16, 64, 48]",1024
"[19, 11, 31, 23]",4,"[16, 8, 32, 24]",256
"[12, 22, 24, 34]",3,"[8, 16, 24, 48]",512
"[18, 2, 30, 14]",4,"[16, 0, 32, 16]",256
"[5, 44, 17, 56]",2,"[0, 32, 32, 64]",1024
"[46, 51, 58, 63]",2,"[32, 32, 64, 64]",1024
"[29, 32, 41, 44]",2,"[16, 16, 48, 48]",1024
"[47, 3, 59, 15]",2,"[32, 0, 64, 32]",1024
"[0, 5, 12, 17]",3,"[0, 0, 16, 32]",512
"[48, 34, 60, 46]",4,"[48, 32, 64, 48]",256
"[0, 14, 12, 26]",3,"[0, 0, 16, 32]",512
"[8, 37, 20, 49]",3,"[8, 32, 24, 64]",512
"[1, 22, 13, 34]",3,"[0, 16, 16, 48]",512
"[42, 10, 54, 22]",4,"[40, 8, 56, 24]",256
"[0, 7, 12, 19]",3,"[0, 0, 16, 32]",512
"[36, 23, 48, 35]",3,"[32, 16, 48, 48]",512
"[7, 35, 19, 47]",2,"[0, 32, 32, 64]",1024
"[51, 8, 63, 20]",4,"[48, 8, 64, 24]",256
"[40, 33, 52, 45]",4,"[40, 32, 56, 48]",256
"[35, 45, 47, 57]",3,"[32, 32, 48, 64]",512
"[21, 43, 33, 55]",2,"[16, 32, 48, 64]",1024
"[14, 2, 26, 14]",2,"[0, 0, 32, 32]",1024
"[49, 52, 61, 64]",4,"[48, 48, 64, 64]",256
"[41, 47, 53, 59]",3,"[40, 32, 56, 64]",512
"[1, 19, 13, 31]",4,"[0, 16, 16, 32]",256
"[31, 30, 43, 42]",2,"[16, 16, 48, 48]",1024
"[3, 48, 15, 60]",4,"[0, 48, 16, 64]",256
"[2, 27, 14, 39]",4,"[0, 24, 16, 40]",256
"[34, 23, 46, 35]",3,"[32, 16, 48, 48]",512
"[46, 26, 58, 38]",2,"[32, 16, 64, 48]",1024
"[48, 40, 60, 52]",4,"[48, 40, 64, 56]",256
"[11, 5, 23, 17]",3,"[8, 0, 24, 32]",512
"[12, 33, 24, 45]",4,"[8, 32, 24, 48]",256
"[13, 31, 25, 43]",2,"[0, 16, 32, 48]",1024
"[11, 34, 23, 46]",4,"[8, 32, 24, 48]",256
"[52, 7, 64, 19]",3,"[48, 0, 64, 32]",512
"[6, 28, 18, 40]",2,"[0, 16, 32, 48]",1024
"[9, 1, 21, 13]",4,"[8, 0, 24, 16]",256
"[37, 9, 49, 21]",2,"[32, 0, 64, 32]",1024
"[12, 16, 24, 28]",4,"[8, 16, 24, 32]",256
"[45, 19, 57, 31]",2,"[32, 0, 64, 32]",1024
"[14, 30, 26, 42]",2,"[0, 16, 32, 48]",1024
"[37, 47, 49, 59]",2,"[32, 32, 64, 64]",1024
"[20, 18, 32, 30]",4,"[16, 16, 32, 32]",256
"[9, 52, 21, 64]",4,"[8, 48, 24, 64]",256
"[4, 24, 16, 36]",4,"[0, 24, 16, 40]",256
"[48, 0, 60, 12]",4,"[48, 0, 64, 16]",256
"[33, 48, 45, 60]",4,"[32, 48, 48, 64]",256
"[31, 14, 43, 26]",2,"[16, 0, 48, 32]",1024
"[49, 3, 61, 15]",4,"[48, 0, 64, 16]",256
"[2, 42, 14, 54]",4,"[0, 40, 16, 56]",256
"[25, 5, 37, 17]",3,"[24, 0, 40, 32]",512
"[36, 39, 48, 51]",3,"[32, 32, 48, 64]",512
"[31, 32, 43, 44]",2,"[16, 16, 48, 48]",1024
"[21, 43, 33, 55]",2,"[16, 32, 48, 64]",1024
"[36, 29, 48, 41]",3,"[32, 16, 48, 48]",512
"[23, 20, 35, 32]",2,"[16, 16, 48, 48]",1024
"[13, 48, 25, 60]",2,"[0, 32, 32, 64]",1024
"[2, 49, 14, 61]",4,"[0, 48, 16, 64]",256
"[40, 1, 52, 13]",4,"[40, 0, 56, 16]",256
"[13, 21, 25, 33]",2,"[0, 16, 32, 48]",1024
"[49, 20, 61, 32]",4,"[48, 16, 64, 32]",256
"[42, 14, 54, 26]",3,"[40, 0, 56, 32]",512
"[35, 29, 47, 41]",3,"[32, 16, 48, 48]",512
"[21, 21, 33, 33]",2,"[16, 16, 48, 48]",1024
"[10, 9, 22, 21]",4,"[8, 8, 24, 24]",256
"[48, 37, 60, 49]",3,"[48, 32, 64, 64]",512
"[9, 39, 21, 51]",3,"[8, 32, 24, 64]",512
"[21, 13, 33, 25]",2,"[16, 0, 48, 32]",1024
"[24, 49, 36, 61]",4,"[24, 48, 40, 64]",256
"[22, 27, 34, 39]",2,"[16, 16, 48, 48]",1024
"[48, 23, 60, 35]",3,"[48, 16, 64, 48]",512
"[40, 44, 52, 56]",4,"[40, 40, 56, 56]",256
"[23, 49, 35, 61]",2,"[16, 32, 48, 64]",1024
"[21, 0, 33, 12]",2,"[16, 0, 48, 32]",1024
"[0, 2, 12, 14]",4,"[0, 0, 16, 16]",256
"[24, 37, 36, 49]",3,"[24, 32, 40, 64]",512
"[32, 24, 44, 36]",4,"[32, 24, 48, 40]",256
"[44, 41, 56, 53]",4,"[40, 40, 56, 56]",256
